type,name,winery_name,area,size,vintage,price,info,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
WHITE,SAUVIGNON “RONCO DELLE MELE” Venica & Venica Doc Collio  / 2011,SAUVIGNON “RONCO DELLE MELE” Venica & Venica Doc Collio  / 2011,,BOTTLE,2010.0, 82.00,1-,https://www.venica.it/bianchi/ronco-delle-mele-sauvignon-doc-collio/,Ronco delle Mele Sauvignon,Venica & Venica,wine_01gzr4ksm64xrr18y47rpcfxx0,1257879.0,74.99084
RED,CABERNET FRANC Antico Broilo Doc COF ,CABERNET FRANC Antico Broilo Doc COF ,,BOTTLE,2020.0, 33.00,,https://www.enolike.it/product/cabernet-franc-2019-antico-broilo/,Cabernet Franc,Antico Broilo,wine_01gzr4kt4990mge0mdkxk18cyj,,46.3047
RED,CABERNET FRANC Doro Princic Doc Collio  ,CABERNET FRANC Doro Princic Doc Collio  ,,BOTTLE,2020.0, 35.00,1 - 2018,https://www.wineexpert.it/it/prodotto/collio-cabernet-franc-2017-doro-princic.aspx,Cabernet Franc,Doro Princic,wine_01h0qzm03xvysqqpw9rec7af7c,,45.999992
RED,CABERNET FRANC Oscar Sturm Doc Collio  ,CABERNET FRANC Oscar Sturm Doc Collio  ,,BOTTLE,2020.0, 32.00,11 - 2019,https://divinishop.it/products/sturm-cabernet-franc-dop-collio-2017-cl-75,Cabernet Franc,Sturm,wine_01harvcmpjsqp489685z28fqmb,,33.04321
RED,CABERNET FRANC Russiz Superiore Doc Collio  ,CABERNET FRANC Russiz Superiore Doc Collio  ,,BOTTLE,2019.0, 35.00,12 - 2018,https://www.xtrawine.com/it/vini/russiz-superiore-collio-cabernet-franc-2018/p31357,Cabernet Franc,Superior Estates,wine_01havweeym313ejhjfjwbghnyj,,27.238628
RED,CABERNET FRANC Venica & Venica Doc Collio ,CABERNET FRANC Venica & Venica Doc Collio ,,BOTTLE,2018.0, 29.00,,https://www.ferrowine.it/rossi/1672-v-venica-cabernet-franc-doc-cl-75-friuli.html,Cabernet Franc,Venica & Venica,wine_01gzr4ksm64fgez8c07qc41bdr,1362053.0,60.073784
RED,CABERNET SAUVIGNON Lis Neris IGT Venezia Giulia ,CABERNET SAUVIGNON Lis Neris IGT Venezia Giulia ,,BOTTLE,2019.0, 29.00,,https://www.callmewine.com/cabernet-sauvignon-lis-neris-2019-P35935.htm,Venezia Giulia ''Lis Neris'' Rosso,Lis Neris,wine_01h0r2pp9vsq65fv05vpe35tbm,,49.074623
RED,CABERNET SAUVIGNON Oscar Sturm Doc Collio  ,CABERNET SAUVIGNON Oscar Sturm Doc Collio  ,,BOTTLE,2019.0, 42.00,25 - 2018,https://www.vivino.com/IT/it/sturm-cabernet-sauvignon/w/1268507,Cabernet Sauvignon,Sturm,wine_01harvcmpj2y63ez1v4q4wfpnv,,30.616182
RED,MERLOT Antico Broilo COF ,MERLOT Antico Broilo COF ,,BOTTLE,2019.0, 34.00,,https://www.anticobroilo.com/portfolio-item/merlot/,Merlot,Antico Broilo,wine_01gzr4kt49mk22sr8jgk80ykmf,,41.800194
RED,MERLOT Riserva Antico Broilo COF ,MERLOT Riserva Antico Broilo COF ,,BOTTLE,2016.0, 42.00,,https://www.anticobroilo.com/portfolio-item/merlot-riserva/,Riserva Merlot,Antico Broilo,wine_01gzr4kt49we7kqq1st3xncrh4,,45.6803
RED,MERLOT Conte D'Attimis Doc COF  - NON INSERIRE IN CARTA ,MERLOT Conte D'Attimis Doc COF  - NON INSERIRE IN CARTA ,,BOTTLE,2020.0, 28.00,,https://www.contedattimismaniago.it/produzione/schioppettino/,Merlot,Conte d'Attimis Maniago,wine_01gzr4ksk89xp9q9cmv1fw9r7x,20244.0,31.947464
RED,MERLOT Doro Princic Doc Collio   ,MERLOT Doro Princic Doc Collio   ,,BOTTLE,2019.0, 46.00,6 - 2017 | 6 - 2020,https://www.wineexpert.it/it/prodotto/collio-merlot-2016-doro-princic.aspx,Merlot,Doro Princic,wine_01h0qzm03xf3zc2q2xn2er9fng,,41.495487
RED,MERLOT Riserva La Castellada Doc Collio ,MERLOT Riserva La Castellada Doc Collio ,,BOTTLE,2007.0, 84.00,,http://lacastellada.it/schede-tecniche/Merlot.pdf,Rosso della Castellada,La Castellada,wine_01gzr4kss7rcye6mxrkgrdmn8w,2018420.0,37.002895
RED,MERLOT Riserva LA VIARTE COF  ,MERLOT Riserva LA VIARTE COF  ,,BOTTLE,2013.0, 36.00, -  | mattoni,https://www.laviarte.it/cms/wp-content/uploads/2017/07/merlot-riserva-la-viarte-it.pdf,Riserva Merlot,La Viarte,wine_01gzr4kt12r6396jmdkgc47zbc,,36.453045
RED,MERLOT Le Due Terre Doc COF  ,MERLOT Le Due Terre Doc COF  ,,BOTTLE,2018.0, 49.00,6 - 2017,https://www.tannico.it/colli-orientali-del-friuli-doc-merlot-2017-le-due-terre.html,Merlot,Le Due Terre,wine_01h0my5sg21t0e1848pck1252r,,23.971308
RED,"MERLOT ""GIAN"" Lis Fadis Doc COF ","MERLOT ""GIAN"" Lis Fadis Doc COF ",,BOTTLE,2016.0, 62.00,,https://lisfadis.com/wp-content/uploads/2017/09/LIS-FADIS_ITA_Gian-092016.pdf,Gian Merlot,Lis Fadis,wine_01h4pmmfw0t2trgrakeyk6an3h,,40.179203
RED,MERLOT Livio Felluga Doc COF ,MERLOT Livio Felluga Doc COF ,,BOTTLE,2017.0, 34.00,,https://www.liviofelluga.it/portfolio/merlot,Merlot,Livio Felluga,wine_01gzr4kskw53xk5s2tff6nqw82,1782966.0,40.588963
RED,MERLOT “TIARE MATE” Livon Doc Collio ,MERLOT “TIARE MATE” Livon Doc Collio ,,BOTTLE,2017.0, 34.00,,https://www.frescomarketonline.it/online/product/livon-tiare-mate-merlot-doc-75-cl?productId=12589&generalid=900010&generaltype=subcategory,Dolegna del Collio Merlot,Tiare,wine_01h0sq47v1fg3bft5ycg9t2xax,,33.51663
RED,MERLOT BIO Oscar Sturm Doc Collio  ,MERLOT BIO Oscar Sturm Doc Collio  ,,BOTTLE,2019.0, 42.00,34 -2018,https://sturm.it/i-nostri-vini/merlot/,Merlot,Sturm,wine_01harvcmpj6s841rvvjycksn2z,,28.538706
RED,"MERLOT ""SINTESI"" Ronco del Gelso Doc Friuli Isonzo Rive Alte ","MERLOT ""SINTESI"" Ronco del Gelso Doc Friuli Isonzo Rive Alte ",,BOTTLE,2016.0, 32.00,,http://www.roncodelgelso.com/wp-content/uploads/2019/02/SCHEDA-TECNICA-SINTESI.pdf,Sintesi dei Capitoli,Ronco del Gelso,wine_01gzr4ksdw2bxbrr4t6vq75x1k,1734289.0,45.929737
RED,"MERLOT Riserva ""ARTIUL"" Ronco Severo Doc COF ","MERLOT Riserva ""ARTIUL"" Ronco Severo Doc COF ",,BOTTLE,2018.0, 74.00,,https://www.tannico.it/colli-orientali-del-friuli-merlot-riserva-doc-artiul-2015-ronco-severo.html,Artiùl,Ronco Severo,wine_01gzr4kskfbe1hjw57hjvxrfzr,2052614.0,48.330746
RED,"MERLOT ""il BOSCOROSSO"" Rosa Bosco De Puppi Doc COF ","MERLOT ""il BOSCOROSSO"" Rosa Bosco De Puppi Doc COF ",,BOTTLE,2018.0, 59.00,,https://depuppi.it/wp-content/uploads/2020/06/005-SchedeVino-ITA-GIU20-RosaBosco-BoscoRosso.pdf,Boscorosso,Rosa Bosco,wine_01h0my5syq5gf9hxwze8p37b56,,47.207737
RED,MERLOT Russiz Superiore Doc Collio ,MERLOT Russiz Superiore Doc Collio ,,BOTTLE,2020.0, 36.00,,https://www.marcofelluga.com/wp-content/uploads/2021/10/scheda-tecnica-22.pdf,Merlot,Villa Russiz,wine_01gzr4kt3z9xrfwgbx5hxtd34j,,26.869293
RED,"MERLOT ""DEL POMPIERE"" Schioppetto IGT Venezia Giulia ","MERLOT ""DEL POMPIERE"" Schioppetto IGT Venezia Giulia ",,BOTTLE,2020.0, 29.00,,http://www.schiopetto.it/vini/merlot/,Merlot,Schiopetto,wine_01havwee49g3bzf6ja5h6gwb73,,29.446934
RED,"MERLOT ""LE BASTÌE ROSSO"" Tenute Tomasella Grave del Friuli Doc ","MERLOT ""LE BASTÌE ROSSO"" Tenute Tomasella Grave del Friuli Doc ",,BOTTLE,2012.0, 39.00,,https://www.tenutetomasella.it/cms/wp-content/uploads/LE-BASTIE-ROSSO-Friuli-Grave-DOC-IT.pdf,Merlot Friuli Grave,Tomasella,wine_01havwef2tdzpkv87errp02hj0,,46.29444
RED,MERLOT Toros Doc Collio  ,MERLOT Toros Doc Collio  ,,BOTTLE,2021.0, 37.00,6 - 2020,https://www.callmewine.com/merlot-etichetta-bianca-toros-2021-P40005.htm,Merlot,Mr. Merlot,wine_01havweezws54q3v4b9gqwt7rr,,21.891258
RED,MERLOT Riserva Toros Doc Collio  ,MERLOT Riserva Toros Doc Collio  ,,BOTTLE,2016.0, 99.00,4 - 2015,https://www.callmewine.com/merlot-etichetta-rossa-toros-2018-P40014.htm?gclid=CjwKCAjw_b6WBhAQEiwAp4HyINpLk8WIP3gbXQccHKRl2dDQHI8aA8WGZ4bGAvwx_CGCN6Jg_vXPthoCBUQQAvD_BwE,Merlot,Mr. Merlot,wine_01havweezws54q3v4b9gqwt7rr,,21.891258
RED,MERLOT Venica & Venica Doc Collio ,MERLOT Venica & Venica Doc Collio ,,BOTTLE,2018.0, 28.00,,https://www.callmewine.com/merlot-venica-2019-P38534.htm,Merlot,Venica & Venica,wine_01gzr4ksm6fm5dpxx1nhz9js4t,1311725.0,55.56928
RED,MERLOT “CONTE BRANDOLINI” Vistorta Doc Friuli Grave  ,MERLOT “CONTE BRANDOLINI” Vistorta Doc Friuli Grave  ,,BOTTLE,2015.0, 38.00,5 - 2012,http://www.vistorta.it/merlot-vistorta,Il Vistorta Merlot,Conte Brandolini,wine_01gzr4kt3q8mp8305kt2cmh353,,44.673264
RED,PIGNOLO “ARBIS RòS” Borgo San Daniele Doc Collio  ,PIGNOLO “ARBIS RòS” Borgo San Daniele Doc Collio  ,,BOTTLE,2017.0, 54.00,6 - 2016,https://www.borgosandaniele.com/arbis/,Arbis Ròs,Borgo San Daniele,wine_01h0my5sw25v6jb7e77rwje2t8,,51.229866
RED,PIGNOLO Bressan Mastri Vinai IGP Venezia Giulia  ,PIGNOLO Bressan Mastri Vinai IGP Venezia Giulia  ,,BOTTLE,2004.0, 170.00,mattoni,https://www.tannico.it/venezia-giulia-rosso-igt-pignol-2004-bressan-mastri-vinai.html,Pignol Cru,Bressan,wine_01havwee49fcvb9ac0xceyfr9w,,34.719456
RED,PIGNOLO Dario Coos IGP Trevenezie ,PIGNOLO Dario Coos IGP Trevenezie ,,BOTTLE,2017.0, 36.00,,https://www.tannico.it/pignolo-delle-venezie-igp-2017-dario-coos.html,Pignolo,Dario Coos,wine_01h0my5smdmrhzjmnywpxmptr0,,39.615726
RED,"PIGNOLO ""PIGNACOLUSSE"" Jermann IGP Venezia Giulia  ","PIGNOLO ""PIGNACOLUSSE"" Jermann IGP Venezia Giulia  ",,BOTTLE,2016.0, 45.00,3 - 2015,https://www.tannico.it/venezia-giulia-pignolo-igt-pignacolusse-2013-jermann.html,Pignacolusse Rosso,Jermann,wine_01h0qzm233wfzmxxdc23sf97ns,,34.15122
RED,PIGNOLO Riserva La Viarte Doc COF ,PIGNOLO Riserva La Viarte Doc COF ,,BOTTLE,2010.0, 110.00,,https://www.laviarte.it/prodotto/pignolo/,Pignolo Riserva,La Viarte,wine_01gzr4kt12kg2wpkbp14q84dj6,,42.580166
RED,"PIGNOLO “ELDORO"" Livon Doc Collio ","PIGNOLO “ELDORO"" Livon Doc Collio ",,BOTTLE,2015.0, 36.00,,http://www.livon.it/repository/download/Eldoro.pdf,Eldoro Pignolo,Livon,wine_01gzr4kt3zcafeqvxgf3t1ehv4,,45.403805
RED,PIGNOLO Moschioni Doc COF   ,PIGNOLO Moschioni Doc COF   ,,BOTTLE,2012.0, 85.00,5 - 2007/2011,https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Pignolo_ITA.pdf,Pignolo,Moschioni,wine_01gzr4kt3ja3te423ady37da0v,,40.39721
RED,PIGNOLO Riserva Nero Magis Doc COF ,PIGNOLO Riserva Nero Magis Doc COF ,,BOTTLE,2016.0, 115.00,,https://www.neromagis.com/it/vino/nero-magis-riserva-2015/,Riserva Rosso,Nero Magis,wine_01havweexzsn950nyra0nbvndc,,41.855057
RED,PINOT NERO Bressan Mastri Vinai IGP Venezia Giulia  ,PINOT NERO Bressan Mastri Vinai IGP Venezia Giulia  ,,BOTTLE,2016.0, 66.00,5 - 2013,https://www.tannico.it/venezia-giulia-pinot-nero-igp-2013-bressan-mastri-vinai.html,Nero di Troia,Mastri Vinai,wine_01gzr4kts1eaeb63ec1fweass9,,36.678696
RED,"PINOT NERO ""RED ANGEL"" Jermann IGP Venezia Giulia ","PINOT NERO ""RED ANGEL"" Jermann IGP Venezia Giulia ",,BOTTLE,2019.0, 35.00,,https://www.jermann.it/download/prodotti/65_scheda_it.pdf,Red Angel On The Moonlight Pinot Nero,Jermann,wine_01h0my5stt4sndtsf3fs72vtta,,32.643745
RED,PINOT NERO Le Due Terre Doc COF ,PINOT NERO Le Due Terre Doc COF ,,BOTTLE,2019.0, 52.00,,https://www.enosearcher.it/bottiglia/le-due-terre-friuli-colli-orientali-doc-pinot-nero-2018/,Pinot Nero,Le Due Terre,wine_01h0my5sg2v9vexazchvnnjkk7,,28.149765
RED,PINOT NERO “MAURUS” Masut Da Rive Doc Isonzo  ,PINOT NERO “MAURUS” Masut Da Rive Doc Isonzo  ,,BOTTLE,2015.0, 54.00,,https://www.callmewine.com/pinot-nero-maurus-masut-da-rive-2016-P23363.htm,Maurus Pinot Nero,Masut Da Rive,wine_01h0r2ppzrxfj3gdtv612008hf,,51.21092
RED,PINOT NERO “RUTTARS” Villa Parens IGP Venezia Giulia ,PINOT NERO “RUTTARS” Villa Parens IGP Venezia Giulia ,,BOTTLE,2018.0, 42.00,,https://www.enotecatelaro.it/pinot-noir-venezia-giulia-igp-ruttars-villa-parens.html,Ruttars Pinot Nero,Villa Parens,wine_01h0sq48byhd41tdnkfrqhhfzf,,48.57516
RED,REFOSCO Antico Broilo Doc COF  ,REFOSCO Antico Broilo Doc COF  ,,BOTTLE,2019.0, 34.00,6 - 2020,https://www.anticobroilo.com/portfolio-item/refosco/,Refosco dal Peduncolo Rosso,Antico Broilo,wine_01gzr4kt49tyf3qcbar00v8ydr,,42.807945
RED,REFOSCO Riserva Antico Broilo Doc COF ,REFOSCO Riserva Antico Broilo Doc COF ,,BOTTLE,2016.0, 42.00,,https://www.anticobroilo.com/portfolio-item/refosco-riserva/,Refosco dal Peduncolo Rosso Riserva,Antico Broilo,wine_01gzr4kt49a798p1ctkb6z4zft,,45.397232
RED,REFOSCO Jacùss Doc COF ,REFOSCO Jacùss Doc COF ,,BOTTLE,2019.0, 32.00,,https://jacuss.it/index.php/it/vini/vini-rossi/refosco,Refosco dal Peduncolo Rosso,Jacùss,wine_01h0qzm2308av240rw0n4y2nxv,,34.404694
RED,REFOSCO La Viarte Doc COF ,REFOSCO La Viarte Doc COF ,,BOTTLE,2013.0, 42.00,,https://www.laviarte.it/prodotto/refosco-dal-peduncolo-rosso/,Refosco Peduncolo Rosso,La Viarte,wine_01gzr4kt121ec59k0b7fbamj7a,,34.352356
RED,REFOSCO “PAVAR” Lis Fadis Doc COF  ,REFOSCO “PAVAR” Lis Fadis Doc COF  ,,BOTTLE,2015.0, 75.00,4 - 2012,https://lisfadis.com/wp-content/uploads/2017/09/LIS-FADIS_ENG_-Pavar-092016.pdf,Pavar Refosco dal Peduncolo Rosso,Lis Fadis,wine_01h4pmmge1gm9vjftb8zs78wp2,,44.59965
RED,REFOSCO Moschioni Doc COF  ,REFOSCO Moschioni Doc COF  ,,BOTTLE,2015.0, 42.00,? - 2013,https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_RefoscoPR_ITA.pdf,Refosco dal Peduncolo Rosso,Moschioni,wine_01gzr4kt3j48nzzrrhbnr16qkc,,34.22116
RED,REFOSCO Oscar Sturm IGP Venezia Giulia  ,REFOSCO Oscar Sturm IGP Venezia Giulia  ,,BOTTLE,2019.0, 42.00,30 - 2018,https://www.vivino.com/FR/it/sturm-oscar-venezia-giulia-refosco-dal-peduncolo-rosso/w/2565580,Refosco dal Peduncolo Rosso,Sturm,wine_01h4pmmge24sdk054vz78rpmej,,29.546457
RED,SCHIOPPETTINO Antico Broilo Doc COF  ,SCHIOPPETTINO Antico Broilo Doc COF  ,,BOTTLE,2020.0, 38.00,9 - 2019,https://www.anticobroilo.com/portfolio-item/schioppettino/,Schioppettino di Prepotto,Antico Broilo,wine_01gzr4kt49dj29sc9c3tmq0qyx,,45.067017
RED,SCHIOPPETTINO Riserva Antico Broilo Doc COF  ,SCHIOPPETTINO Riserva Antico Broilo Doc COF  ,,BOTTLE,2018.0, 59.00,2 - 2016?,https://www.anticobroilo.com/portfolio-item/schioppettino-riserva/,Schioppettino di Prepotto Riserva,Antico Broilo,wine_01gzr4kt49vx01hxnpbbn9j840,,47.693836
RED,SCHIOPPETTINO Bressan Mastri Vinai IGP Venezia Giulia   ,SCHIOPPETTINO Bressan Mastri Vinai IGP Venezia Giulia   ,,BOTTLE,2016.0, 66.00,7 - 2015,https://www.tannico.it/venezia-giulia-schioppettino-igt-2015-bressan-mastri-vinai.html,Schioppettino,Bressan,wine_01h0qzm19p76xksw169wfwmewx,,37.184326
RED,SCHIOPPETTINO Conte D'Attimis Doc COF  ,SCHIOPPETTINO Conte D'Attimis Doc COF  ,,BOTTLE,2019.0, 34.00,7 - 2018,https://www.contedattimismaniago.it/produzione/schioppettino/,Schioppettino,Conte d'Attimis Maniago,wine_01gzr4ksk88bdwe5a6vgv1tweb,20248.0,38.06914
RED,SCHIOPPETTINO Dario Coos IGP Venezia Giulia ,SCHIOPPETTINO Dario Coos IGP Venezia Giulia ,,BOTTLE,2020.0, 32.00,,https://www.tannico.it/schioppettino-igp-venezia-giulia-2020-dario-coos.html,Schioppettino,Dario Coos,wine_01h0my5smdddfa5gdqfn42702z,,38.553604
RED,SCHIOPPETTINO La Viarte Doc COF  ,SCHIOPPETTINO La Viarte Doc COF  ,,BOTTLE,2013.0, 42.00,5 - 2011,https://www.laviarte.it/prodotto/schioppettino-di-prepotto/,Schioppettino di Prepotto,La Viarte,wine_01gzr4kt12nnbt042e54sfm5g1,,35.83976
RED,SCHIOPPETTINO Le due Terre Doc COF ,SCHIOPPETTINO Le due Terre Doc COF ,,BOTTLE,2017.0, 64.00,,https://www.tannico.it/venezia-giulia-schioppettino-igt-2017-le-due-terre.html,Schioppettino,Le Due Terre,wine_01h0my5sg7efd87756mf70xtjx,,30.092987
RED,SCHIOPPETTINO Moschioni Doc COF   ,SCHIOPPETTINO Moschioni Doc COF   ,,BOTTLE,2012.0, 84.00,7 - 2011 | 2 bt mattoni 2011,https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Schioppettino_ITA.pdf,Schioppettino,Moschioni,wine_01gzr4kt3jy7yatkf5jzr2yk3s,,39.335087
RED,SCHIOPPETTINO Ronco del Gnemiz Doc COF   ,SCHIOPPETTINO Ronco del Gnemiz Doc COF   ,,BOTTLE,2018.0, 42.00,3 - 2017 | 6 - 2020,https://www.vivino.com/IT/it/ronco-del-gnemiz-schioppettino/w/1152992,Rosso del Gnemiz,Ronco del Gnemiz,wine_01h0sq492pm9n2ydb5qec33fsv,,51.245125
RED,TAZZELENGHE Conte D'Attimis Doc COF  ,TAZZELENGHE Conte D'Attimis Doc COF  ,,BOTTLE,2016.0, 64.00,12 - 2013,https://www.contedattimismaniago.it/produzione/tazzelenghe/,Tazzelenghe,Conte d'Attimis Maniago,wine_01gzr4ksk9fckkrc2bmpcwyynn,23286.0,41.45191
RED,TAZZELENGHE La Viarte Doc COF  ,TAZZELENGHE La Viarte Doc COF  ,,BOTTLE,2013.0, 54.00,7 - 2012,https://www.laviarte.it/prodotto/tazzelenghe/,Tazzelenghe,La Viarte,wine_01gzr4kt12tewzagdf8f1x00pv,,42.07738
RED,ROSSO DEL TIGLIO  Borgo del Tiglio Doc Collio  ,ROSSO DEL TIGLIO  Borgo del Tiglio Doc Collio  ,,BOTTLE,2017.0, 45.00,"MERLOT, CAB. SAUVIGNON | 9 - 2014",https://www.caratello.ch/it/vini/collio-rosso-docb-229266,Collio Rosso,Borgo del Tiglio,wine_01h0my5svscwpt18kdmfakhsk0,,60.540062
RED,ROSSO DEL TIGLIO Riserva  Borgo del Tiglio Doc Collio   ,ROSSO DEL TIGLIO Riserva  Borgo del Tiglio Doc Collio   ,,BOTTLE,2017.0, 69.00,"MERLOT, CAB. SAUVIGNON | 9 - 2013",https://www.bibentes.com/it/collio-rosso-riserva-borgo-del-tiglio-2012,Collio Rosso Riserva (Selezione),Borgo del Tiglio,wine_01h0my5svsjhqg2dgxat0tj61k,,61.61679
RED,ROSSO DELLA CENTA  Borgo del Tiglio Doc Collio  ,ROSSO DELLA CENTA  Borgo del Tiglio Doc Collio  ,,BOTTLE,2015.0, 110.00,MERLOT | 2 - 2010,https://www.caratello.ch/it/vini/collio-rosso-della-centa-igt-229245,Rosso della Centa,Borgo del Tiglio,wine_01h0my5svsgbqwhw8465x3tfxs,,48.10587
RED,EGO  Bressan Mastri Vinnai IGP Venezia Giulia     ,EGO  Bressan Mastri Vinnai IGP Venezia Giulia     ,,BOTTLE,2016.0, 69.00,"CABERNET FRANC, SCHIOPPETTINO | 2 - 2011 | 2 -2003 mattoni | 2 - 2015",https://www.tannico.it/venezia-giulia-rosso-igt-ego-2015-bressan-mastri-vinai.html,Ego,Bressan,wine_01havwef71f5tc87nge9bb9vp7,,39.0515
RED,N.3  Bressan Mastri Vinnai Doc COF   ,N.3  Bressan Mastri Vinnai Doc COF   ,,BOTTLE,2016.0, 69.00,"MERLOT, CABERNET SAUVIGNON, CABERNET FRANC | 3 - 2011",https://www.tannico.it/venezia-giulia-n-3-2013-bressan-mastri-vinai.html,No.3,Bressan,wine_01havweed6jyermq0ptvd2j73b,,33.862144
RED,BLAU & BLAU  Jermann IGP Venezia Giulia ,BLAU & BLAU  Jermann IGP Venezia Giulia ,,BOTTLE,2019.0, 29.00,"PINOT NERO, FRANCONIA",https://www.jermann.it/download/prodotti/66_scheda_it.pdf,Blau,Can Blau,wine_01gzr4ksd6heetrdpg6zv0qbx2,1478833.0,59.182312
RED,ROSSO DELLA CASTELLADA  La Castellada Doc Collio   ,ROSSO DELLA CASTELLADA  La Castellada Doc Collio   ,,BOTTLE,2012.0, 66.00,"MERLOT, CABERNET SAUVIGNON | 5 - 2009",https://lacastellada.it/schede-tecniche/Rosso_della_Castellada.pdf,Rosso della Castellada,La Castellada,wine_01gzr4kss7rcye6mxrkgrdmn8w,2018420.0,75.97082
RED,SACRISASSI  Le due Terre Doc COF ,SACRISASSI  Le due Terre Doc COF ,,BOTTLE,2018.0, 52.00,"SCHIOPPETTINO, REFOSCO",https://www.callmewine.com/sacrisassi-rosso-due-terre-2018-P33918.htm,Sacrisassi Rosso,Le Due Terre,wine_01h0my5sg28s33djrb429hzzpt,,33.854084
RED,BERGUL ROSSO  Lis Fadis Doc COF ,BERGUL ROSSO  Lis Fadis Doc COF ,,BOTTLE,2016.0, 39.00,"REFOSCO, SCHIOPETTINO, MERLOT",https://www.caffevergnanomestre.com/prodotto/bergul-rosso-colli-orientali-friuli-lis-fadis-refosco-d-p-r-schioppettino-merlot/,Bergul Rosso,Lis Fadis,wine_01h0qzm19s5bvkypvbhrvwg4cd,,42.89084
RED,LIS NERIS ROSSO  Lis Neris IGT Venezia Giulia ,LIS NERIS ROSSO  Lis Neris IGT Venezia Giulia ,,BOTTLE,2015.0, 59.00,"MERLOT, CAB. SAUVIGNON",https://www.callmewine.com/cabernet-sauvignon-lis-neris-2019-P35935.htm,Venezia Giulia ''Lis Neris'' Rosso,Lis Neris,wine_01h0r2pp9vsq65fv05vpe35tbm,,89.2556
RED,SOSSÒ ROSSO Riserva  Livio Felluga Doc COF ,SOSSÒ ROSSO Riserva  Livio Felluga Doc COF ,,BOTTLE,2016.0, 75.00,"REFOSCO, MERLOT, PIGNOLO",https://www.winekissyou.com/prodotto/friuli-colli-orientali-sosso-riserva-doc-2016-livio-felluga/?utm_source=google&utm_medium=google+shopping&utm_content=23735&utm_source=google&utm_medium=cpc&campaignid=17614147830&adgroupid=&gclid=CjwKCAjw_b6WBhAQEiwAp4HyIDsXbCMavZ8iczZ5H9ZEGOttYOr6hZwm4rRbhreaQ7iHr_DQkUfTexoCXl0QAvD_BwE&gclid=CjwKCAjw_b6WBhAQEiwAp4HyIDsXbCMavZ8iczZ5H9ZEGOttYOr6hZwm4rRbhreaQ7iHr_DQkUfTexoCXl0QAvD_BwE,Sossó (Riserva),Livio Felluga,wine_01gzr4kskwd3k439cn7cg476ak,15085.0,52.11022
RED,VERTIGO ROSSO  Livio Felluga Doc COF ,VERTIGO ROSSO  Livio Felluga Doc COF ,,BOTTLE,2020.0, 32.00,"MERLOT, CAB. SAUVIGNON",https://www.liviofelluga.it/portfolio/vertigo,Vertigo,Livio Felluga,wine_01gzr4kskv9y7t62t3vethmey1,15088.0,49.17488
RED,TIARE BLÙ  Livon IGT VeneziaGiulia  ,TIARE BLÙ  Livon IGT VeneziaGiulia  ,,BOTTLE,2018.0, 39.00,"MERLOT, CABERNET SAUVIGNON | 6 - 2019",https://www.tannico.it/venezia-giulia-rosso-igt-tiareblu-2015-livon.html,Tire''Vin Vite Bordeaux,Tire Pé,wine_01h0sq47v2a10pvefp1f0j23bf,,21.98807
RED,ROSSO BISEST  Moschioni Doc COF ,ROSSO BISEST  Moschioni Doc COF ,,BOTTLE,2014.0, 36.00,"PIGNOLO, SCHIOPPETTINO",https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Bisest_ITA.pdf,Rosso Bisest,Moschioni,wine_01gzr4kt3jd2zccn142tvp3m37,,43.215588
RED,ROSSO CELTICO Riserva  Moschioni Doc COF  ,ROSSO CELTICO Riserva  Moschioni Doc COF  ,,BOTTLE,2013.0, 49.00,"MERLOT, CABERNET SAUVIGNON | 4 - 2011",https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_RossoCeltico_ITA.pdf,Rosso Celtico,Moschioni,wine_01gzr4kt3jx6w0wx63xvrs0snr,,43.853527
RED,ROSSO DI MOSCHIONI  Moschioni Doc COF  ,ROSSO DI MOSCHIONI  Moschioni Doc COF  ,,BOTTLE,2017.0, 39.00,"MERLOT, C. SAUVIGNON, PIGNOLO, SCHIOPPETTINO, REFOSCO | 12 - 2014",https://www.michelemoschioni.it/wp-content/uploads/2018/07/MOSCH_Rosso_ITA.pdf,Rosso,Moschioni,wine_01gzr4kt3jy64kczkcad16n70x,,60.56764
RED,CJARANDON ROSSO  Ronco dei Tassi Doc Collio ,CJARANDON ROSSO  Ronco dei Tassi Doc Collio ,,BOTTLE,2015.0, 37.00,"MERLOT, CABERNET SAUVIGNON",https://www.italianwinelovers.it/vini-rossi/rosso-riserva-collio-cjarandon.htm,Cjarandon Rosso,Ronco dei Tassi,wine_01havweea3cz495e2frdw4chgp,,53.644665
RED,ROSSO DEL GNEMIZ  Ronco del Gnemiz Doc COF     ,ROSSO DEL GNEMIZ  Ronco del Gnemiz Doc COF     ,,BOTTLE,2019.0, 89.00,"MERLOT, CAB. SAUVIGNON | 13 -  | 4 - 2017 | 1 - 2016",https://www.tannico.it/colli-orientali-del-friuli-rosso-doc-rosso-del-gnemiz-2013-ronco-del-gnemiz.html,Rosso del Gnemiz,Ronco del Gnemiz,wine_01h0sq492pm9n2ydb5qec33fsv,,92.11758
