ok,external_id,type,name,winery_name,info,size,vintage,price,purchase_price,quantity,storage_area,internal_notes,visible,wine_id,matched_type,matched_name,matched_winery_name,score
True,27,,Giulio Ferrari Rosé Riserva Extra Brut,,,BOTTLE,2008,38000,17900,1,27,Glas Preis: 63.0,True,wine_01gzr4ksccq9qvb5ca95t2nzgm,SPARKLING,Giulio Ferrari' Riserva del Fondatore Rosé,Ferrari,40.22824
True,273,WHITE,Grauer Burgunder Klausner,Armin Kobler,,BOTTLE,2018,3700,910,1,273,Glas Preis: 6.0209m.ü.M. Vinifizierung im Stahlfass ohne BSA. Keine Weinstabilisierung.,False,wine_01harvckwz1chnsx3jthcvgpjv,WHITE,Klausner Grauer Burgunder,Armin Kobler,61.377243
True,273,WHITE,Grauer Burgunder Klausner,Armin Kobler,,BOTTLE,2021,3700,910,2,273,Glas Preis: 6.0209m.ü.M. Vinifizierung im Stahlfass ohne BSA. Keine Weinstabilisierung.,True,wine_01harvckwz1chnsx3jthcvgpjv,WHITE,Klausner Grauer Burgunder,Armin Kobler,61.377228
True,274,WHITE,Pinot Grigio St. Valentin,St. Michael Eppan,,BOTTLE,2021,7000,2150,0,274,Glas Preis: 11.0,True,wine_01gzr4ksmwpc5rwqdma4kja9w0,SPARKLING,St. Valentin Brut,St. Michael-Eppan,48.17909
True,274,WHITE,Pinot Grigio St. Valentin,St. Michael Eppan,,BOTTLE,2022,7000,2150,2,274,Glas Preis: 11.0,False,wine_01gzr4ksmwpc5rwqdma4kja9w0,SPARKLING,St. Valentin Brut,St. Michael-Eppan,48.1791
True,275,WHITE,Pinot Grigio Punggl,Nals Margreid,,BOTTLE,2022,4800,1240,2,275,Glas Preis: 7.07 Monate im Edelstahltank und Holzfass.,False,wine_01gzr4kspd0bp2fctnk2bf86eg,WHITE,Pinot Grigio Punggl,Nals Margreid,57.516125
True,275,WHITE,Pinot Grigio Punggl,Nals Margreid,,BOTTLE,2021,4800,1240,1,275,Glas Preis: 7.07 Monate im Edelstahltank und Holzfass.,True,wine_01gzr4kspd0bp2fctnk2bf86eg,WHITE,Pinot Grigio Punggl,Nals Margreid,57.516106
True,276,WHITE,Pinot Grigio Ringberg,Elena Walch,,BOTTLE,2022,5800,1730,2,276,"Glas Preis: 9.0350m.ü.M. Gärung; 85% Stahltank, 15% im franz. Eiche mit BSA. Cuvee im Frühjahr.",True,wine_01gzr4kt16sm52a0mjjy0q62v0,WHITE,Vigna 'Castel Ringberg' Pinot Grigio,Elena Walch,51.986317
True,276,WHITE,Pinot Grigio Ringberg,Elena Walch,,BOTTLE,2021,5800,1730,1,276,"Glas Preis: 9.0350m.ü.M. Gärung; 85% Stahltank, 15% im franz. Eiche mit BSA. Cuvee im Frühjahr.",False,wine_01gzr4kt16sm52a0mjjy0q62v0,WHITE,Vigna 'Castel Ringberg' Pinot Grigio,Elena Walch,51.986336
True,281,WHITE,Liebenstein,Baron Longo,,BOTTLE,2020,7200,2200,3,281,Glas Preis: 11.0Gärung im Stahltank. Ausbau auf der Hefe für 6 Monate im Stahlfass und Akazienhlzfass.,True,wine_01harvcmjygx58ykqy03mdzyn2,WHITE,Liebenstein Chardonnay - Pinot Blanc Cuvée,Baron Longo,39.018127
True,282,WHITE,Zeus,Oxenreiter,,BOTTLE,0,8800,2750,3,282,Glas Preis: 14.0Gärung im Stahltank. Ausbau auf der Hefe für 6 Monate im Stahlfass und Akazienhlzfass.,True,wine_01j52tf26np59j22qjgdvp7e7e,ROSE_SPARKLING,Zeus Bianco,Oxenreiter,38.029793
True,283,WHITE,Stoan,Kellerei Tramin,,BOTTLE,2022,6600,1989,3,283,Glas Preis: 10.0400-550m.ü.M. Gärung,True,wine_01h0sq47xgny3zdnmy8t6fhvyr,WHITE,Stoan,Tramin,40.086494
True,284,WHITE,Amistar Cuvée Bianco,Peter Sölva & Söhne,,BOTTLE,2022,8100,2500,2,284,Glas Preis: 13.0260-380m.ü.M. Gärung,True,wine_01h0my5rh47dgb9bz5ey60rhfe,WHITE,Amistar Bianco,Peter Sölva,47.11693
True,285,WHITE,Nova Domus,,,BOTTLE,2021,8300,2910,2,285,"Glas Preis: 13.0250-500m.ü.M. Handlese. Gärung im Eichenfass 30hl. Partieller BSA (Weissburgunder & Chardonnay). 12 Monate Reife im Holzfasss 50%, 50% Tonneau, Assemblage 3 Monate vor der Abfüllung.",True,wine_01gzr4ksn59np0cz4842jxkmp5,WHITE,Nora Blanc,Nora-Kura,19.47256
True,286,WHITE,Dona Blanc,Hartmann Donà,,BOTTLE,2020,7900,2150,3,286,Glas Preis: 13.0Gärung,False,wine_01h0qzm1v50ycesemx1rez16em,WHITE,Donà Blanc,Hartmann Donà,42.974686
True,286,WHITE,Dona Blanc,Hartmann Donà,,BOTTLE,2019,7900,2150,0,286,Glas Preis: 13.0Gärung,True,wine_01h0qzm1v50ycesemx1rez16em,WHITE,Donà Blanc,Hartmann Donà,42.97467
True,290,WHITE,Mittelberg Weiss Trias,Weingut Niedrist,,BOTTLE,2021,6900,2090,3,290,Glas Preis: 11.0450-500m.ü.M. Gärung,True,wine_01gzr4ksnhrqwh2b0tvrv2f371,WHITE,Trias Mitterberg Weiss,Ignaz Niedrist,48.085407
True,291,WHITE,Reseve della Contessa Bio,Manincor,,BOTTLE,2023,4900,1420,3,291,Glas Preis: 8.0300m.ü.M. 6h Mazeratin. Gärung,True,wine_01gzr4ksk759grydaffac4m90n,WHITE,Réserve della Contessa,Manincor,43.795692
True,292,WHITE,Beyound the Clouds,Elena Walch,,BOTTLE,2022,12000,5900,3,292,Glas Preis: 20.0gemeinsames Abpressen und vergären der verschiedenen Trauben im franz Barriques. 3 Monate wöchentliche Batonnage. 10 Monate Reifung im Barrique. 6 Monate Flaschenlagerung.,False,wine_01gzr4kt16x7xf11p195ys5yks,WHITE,Grande Cuvée Beyond the Clouds,Elena Walch,51.555138
True,293,WHITE,Casòn Hirschprunn,Tenutae Lageder,,BOTTLE,2020,8400,3000,2,293,Glas Preis: 14.0230-360m.ü.M. Gärung,True,wine_01h0my5rfeqrwy7avzq84ht85y,WHITE,Casòn Hirschprunn Etelle,Alois Lageder,38.620216
True,293,WHITE,Casòn Hirschprunn,Tenutae Lageder,,BOTTLE,2021,8400,3000,1,293,Glas Preis: 14.0230-360m.ü.M. Gärung,False,wine_01h0my5rfeebg41e2rphqrdq16,WHITE,Casòn Hirschprunn Etelle,Alois Lageder,38.62023
True,294,WHITE,Grande Cuvee,Kellerei Terlan,,BOTTLE,2020,33000,14990,3,294,"Glas Preis: 54.0Gärung im Eichenholzfass. BSA und Ausbau für 12 Monate auf der Feinhefe im grossen Holzfass. Cuvee, Danach 4 Monate im Stahltank",True,wine_01gzr4ksn5pjxvcdzw8y12kegn,WHITE,Cuvée Terlaner I Primo Grande,Kellerei Terlan / Cantina Terlano,40.77531
True,30,,Franciacorta Bellavista Alma Grande Cuvée Brut,Bellavista,,BOTTLE,0,8500,2650,3,30,Glas Preis: 14.0,True,wine_01gzr4ktfz8rdfpgmgkvghev9h,SPARKLING,Franciacorta Grande Cuvée Alma Brut,Bellavista,44.48994
True,307,WHITE,Gewürztraminer St. Valentin,St. Michael Eppan,,BOTTLE,2021,6300,1910,1,307,Glas Preis: 10.0300-500m.ü.M. Handlese. Vinifikation im Stahltank.,True,wine_01gzr4ksmv77d19k37hn5xh7nh,SPARKLING,St. Valentin Brut,St. Michael-Eppan,48.17909
True,307,WHITE,Gewürztraminer St. Valentin,St. Michael Eppan,,BOTTLE,2022,6300,1910,1,307,Glas Preis: 10.0300-500m.ü.M. Handlese. Vinifikation im Stahltank.,False,wine_01gzr4ksmv77d19k37hn5xh7nh,SPARKLING,St. Valentin Brut,St. Michael-Eppan,48.1791
True,31,,Bellavista Rose Grand Cuvee Pas Dosé,Bellavista,,BOTTLE,0,10500,3800,2,31,"Glas Preis: 17.043% in Holz, mind. 5 JahreReifung im Keller",True,wine_01gzr4ktfzpkpcb8npmyet7qgt,SPARKLING,Franciacorta Rosé Cuvée Alma Pas Dosé,Bellavista,39.613316
True,31,,Bellavista Rose Grand Cuvee Pas Dosé,Bellavista,,BOTTLE,2016,10500,3800,1,31,"Glas Preis: 17.043% in Holz, mind. 5 JahreReifung im Keller",False,wine_01gzr4ktfzpkpcb8npmyet7qgt,SPARKLING,Franciacorta Rosé Cuvée Alma Pas Dosé,Bellavista,39.61334
True,311,WHITE,Gewürztraminer Feld,Armin Kobler,,BOTTLE,2022,4200,1060,2,311,Glas Preis: 6.0214m.ü.M. Vinifikation im Stahlfass auf der Feinhefe. Kein BSA. Keine Weinstabilisierung.,True,wine_01harvcmbt8h5q7wqsab8j96hf,WHITE,Feld Gewürztraminer,Armin Kobler,52.631065
True,316,WHITE,Gewürztraminer Exilissi Sell,Baron di Pauli,,BOTTLE,2016,8000,2470,2,316,Glas Preis: 13.0480-550m.ü.M. Mehrtägige Mazeration. Gärung,True,wine_01h0my5sf7nez0452evvjr6r5d,WHITE,Exilissi Sell,Baron Di Pauli,48.086514
True,32,,Bellavista Vittorio Moretti Extra Brut,Bellavista,,BOTTLE,2013,19800,8990,1,32,Glas Preis: 32.0,True,wine_01gzr4ktfzfxesh14wd106g622,SPARKLING,Vittorio Moretti,Bellavista,47.810707
True,32,,Bellavista Vittorio Moretti Extra Brut,Bellavista,,BOTTLE,2016,19800,8990,1,32,Glas Preis: 32.0,False,wine_01gzr4ktfzfxesh14wd106g622,SPARKLING,Vittorio Moretti,Bellavista,47.810722
True,321,WHITE,Gewürztraminer Kolbenhof,Hofstätter,,BOTTLE,2020,7000,2150,2,321,Glas Preis: 11.0einige Stunden Kontakt mit Schalen. Reifung für 8 Monate auf der Feinhefe mit wöchentlicher Batonnage,True,wine_01h0qzm1vfry7b1bvnhq9m8avr,WHITE,Gewürztraminer Vigna Kolbenhof,J. Hofstätter,36.177673
True,323,WHITE,Gewürztraminer Kolbenhof,Hofstätter,,BOTTLE,2009,8100,2505,1,323,Glas Preis: 13.0einige Stunden Kontakt mit Schalen. Reifung für 8 Monate auf der Feinhefe mit wöchentlicher Batonnage,True,wine_01h0qzm1vfry7b1bvnhq9m8avr,WHITE,Gewürztraminer Vigna Kolbenhof,J. Hofstätter,36.177673
True,323,WHITE,Gewürztraminer Kolbenhof,Hofstätter,,BOTTLE,2007,8100,2505,1,323,Glas Preis: 13.0einige Stunden Kontakt mit Schalen. Reifung für 8 Monate auf der Feinhefe mit wöchentlicher Batonnage,False,wine_01h0qzm1vfry7b1bvnhq9m8avr,WHITE,Gewürztraminer Vigna Kolbenhof,J. Hofstätter,36.177685
True,325,WHITE,Gewürztraminer Nussbaumer,Kellerei Tramin,,BOTTLE,2022,7000,2150,3,325,Glas Preis: 11.0350-550m.ü.M. Gärung,True,wine_01h0sq47xgwvqvqhjhsn8v8t7z,WHITE,Gewürztraminer Nussbaumer,Tramin,42.27123
True,333,WHITE,Gewürztraminer Kastelaz,Elena Walch,,BOTTLE,2022,8600,2690,3,333,Glas Preis: 14.0350.m.ü.M. Maischekontakt von 6h. Gärung,True,wine_01gzr4kt16mjdffxj8sm2hnsw9,WHITE,Gewürztraminer Vigna Kastelaz,Elena Walch,50.9991
True,334,WHITE,Gewürztraminer Epokale,Kellerei Tramin,,BOTTLE,2016,16500,0,6,334,Glas Preis: 27.0,True,wine_01h0sq47xh5n9yqan0denv5sx8,WHITE,Gewürztraminer Epokale,Tramin,43.61364
True,335,WHITE,Gewürztraminer Epokale,Kellerei Tramin,,BOTTLE,2015,17500,6500,3,335,Glas Preis: 29.0,True,wine_01h0sq47xh5n9yqan0denv5sx8,WHITE,Gewürztraminer Epokale,Tramin,43.61364
True,339,WHITE,Goldmuskateller,Bessererhof,,BOTTLE,2013,3200,775,2,339,Glas Preis: 5.0Ausbau,True,wine_01h0my5smtvbxavpnvjpcg1ach,WHITE,Goldmuskateller Trocken,Bessererhof,37.853073
True,34,,Blanc de Blanc Brut,Casa Caterina,,BOTTLE,0,8100,2490,3,34,,True,wine_01h0my5vrg2s7g30ffkrfegmef,SPARKLING,Crémant Blanc de Blancs Brut,Casa Caterina,42.75119
True,340,WHITE,Goldmuskateller,Klosterhof,,BOTTLE,2012,3300,790,3,340,Glas Preis: 5.0450.m.ü.M. Gärung,True,wine_01j52terqkzys6t19gfyfnae48,SPARKLING,Goldmuskateller,Klosterhof,32.294647
True,341,WHITE,Moscato Giallo BIO,Manincor,,BOTTLE,2021,4700,1220,2,341,Glas Preis: 7.0350m.ü.M. 12h Mazeration. Gärung,True,wine_01gzr4ksk7d33wzx76s1rr0664,WHITE,Moscato Giallo,Manincor,40.364853
True,343,WHITE,Nosiola,Cesconi,,BOTTLE,2020,4400,1120,2,343,Glas Preis: 7.0,True,wine_01h0qsxn5kgnqmze5ts2y7nd4p,WHITE,Nosiola Bio,Cesconi,34.786037
True,343,WHITE,Nosiola,Cesconi,,BOTTLE,2011,4400,1120,1,343,Glas Preis: 7.0,False,wine_01h0qsxn5kgnqmze5ts2y7nd4p,WHITE,Nosiola Bio,Cesconi,34.78605
True,344,WHITE,Terre Bianche,De Vigili,,BOTTLE,2020,3800,950,14,344,Glas Preis: 6.0,True,wine_01h0my5snehds8t0h3r59j1jd6,WHITE,Terre Bianche Chardonnay,De Vigili,38.588448
True,347,WHITE,Ribolla Zuc di Volpe,Volpe Pasini,,BOTTLE,2013,4000,1025,3,347,Glas Preis: 6.0Gärung: Stahltank. Ausbau,True,wine_01h0qzm19s77y0pa1ha1r7ge9x,WHITE,Ribolla Gialla,Volpe Pasini,46.659603
True,348,WHITE,Sauvignon de la Tour,Villa Russiz,,BOTTLE,2020,7500,2300,1,348,Glas Preis: 12.0Handlese. Kelterung der ganzen Trauben. Mind. 7 Monate auf der Hefe. Abfüllung nach 9 Monaten.,False,wine_01gzr4kt3zhw5wb1mwayhck9ta,WHITE,Sauvignon de la Tour,Villa Russiz,46.153175
True,348,WHITE,Sauvignon de la Tour,Villa Russiz,,BOTTLE,2017,7500,2300,2,348,Glas Preis: 12.0Handlese. Kelterung der ganzen Trauben. Mind. 7 Monate auf der Hefe. Abfüllung nach 9 Monaten.,True,wine_01gzr4kt3zhw5wb1mwayhck9ta,WHITE,Sauvignon de la Tour,Villa Russiz,46.153152
True,349,WHITE,Friulano Collio,Villa Russiz,,BOTTLE,2021,4700,1230,3,349,Glas Preis: 7.0Handlese. 12h Maischezeit. Geringer Teil in 225l Eichenholzfässer gegärt. 10 Monate auf der Hefe. Nach 12 Monaten wird er abgefüllt.,True,wine_01gzr4kt3zn6ym09nf584dn0ca,WHITE,Friulano,Villa Russiz,41.12065
True,351,WHITE,Sauvignon,Puiatti,,BOTTLE,2017,3600,900,5,351,Glas Preis: 6.0,True,wine_01gzr4ktej614a3z09djkx607a,WHITE,Sauvignon,Puiatti,28.658627
True,352,WHITE,Madre,Italo Cescon,,BOTTLE,2019,6500,1950,6,352,Glas Preis: 10.0,True,wine_01h0qsxn5kry0esy6r5nwh7a1q,WHITE,Madre Manzoni Bianco,Italo Cescon,45.775436
True,353,WHITE,Soave Vintage,bertani,,BOTTLE,2016,3600,900,1,353,Glas Preis: 6.0,True,wine_01h0my5smqbp0bgpbgfsab37ae,WHITE,Soave Vintage,Bertani,40.370884
True,354,WHITE,Lugana Brolettino,Cà dei Frati,,BOTTLE,2022,4900,1420,2,354,Glas Preis: 8.0Gärung: Stahltank. Ausbau: Barriques für 10 Monate mit teilweise BSA. 3 Monate Flaschenlagerung.,False,wine_01gzr4ksg32en7jn8f50pc9y80,WHITE,Brolettino Lugana,Cà dei Frati,54.989174
True,354,WHITE,Lugana Brolettino,Cà dei Frati,,BOTTLE,2021,4900,1420,1,354,Glas Preis: 8.0Gärung: Stahltank. Ausbau: Barriques für 10 Monate mit teilweise BSA. 3 Monate Flaschenlagerung.,True,wine_01gzr4ksg32en7jn8f50pc9y80,WHITE,Brolettino Lugana,Cà dei Frati,54.98915
True,356,WHITE,Derthona Timorasso,Mariotto Claudo,,BOTTLE,2019,4400,1120,1,356,Glas Preis: 7.0250-300m.ü.M. Handlese. Auf der Hefe gelagert.,True,wine_01h0my5syg6w60z4gb2sbpj2gj,WHITE,Derthona,Claudio Mariotto,44.088017
True,356,WHITE,Derthona Timorasso,Mariotto Claudo,,BOTTLE,2021,4400,1120,2,356,Glas Preis: 7.0250-300m.ü.M. Handlese. Auf der Hefe gelagert.,False,wine_01h0my5syg6w60z4gb2sbpj2gj,WHITE,Derthona,Claudio Mariotto,44.088028
True,357,WHITE,"Blanc de Morgex et de La Salle ""Nathan""",Ermes Pavese,,BOTTLE,2012,4800,1250,4,357,"Glas Preis: 7.0900-1200m.ü.M. Handlese. Handgepresst. Mazeration für 48h. Ausbau: 1 Jahr 70% im franz. Barriques, mit batonnage, 30% im Stahlfass. 10 Moante Flaschenlagerung.",True,wine_01h0qzm0808f5m3zy4xv7dp4be,WHITE,Nathan Blanc de Morgex et de la Salle,Pavese Ermes,68.19112
True,358,WHITE,Petite Arvine,Les Crêtes,,BOTTLE,2018,4300,1090,2,358,Glas Preis: 7.0550-650m.ü.M. Handlese. Gärung,True,wine_01gzr4ksqfe88tpqakcr3w9fx4,WHITE,Petite Arvine,Les Crêtes,44.10776
True,359,WHITE,Chardonnay,Les Crêtes,,BOTTLE,2018,4700,1355,3,359,Glas Preis: 7.0600-850m.ü.M. Handlese. Gärung,False,wine_01gzr4ksqf6ype3trzzf1bk0kt,WHITE,Chardonnay,Les Crêtes,33.01025
True,359,WHITE,Chardonnay,Les Crêtes,,BOTTLE,2016,4700,1355,1,359,Glas Preis: 7.0600-850m.ü.M. Handlese. Gärung,True,wine_01gzr4ksqf6ype3trzzf1bk0kt,WHITE,Chardonnay,Les Crêtes,33.01024
True,36,,Bellavista Gran Cuvee Satèn Brut,Bellavista,,BOTTLE,2017,10700,3900,1,36,Glas Preis: 17.0,True,wine_01gzr4ktfzdv0pz5be1zn4sq7t,SPARKLING,Franciacorta Gran Cuvée Satèn,Bellavista,38.954357
True,36,,Bellavista Gran Cuvee Satèn Brut,Bellavista,,BOTTLE,2018,10700,3900,1,36,Glas Preis: 17.0,False,wine_01gzr4ktfzdv0pz5be1zn4sq7t,SPARKLING,Franciacorta Gran Cuvée Satèn,Bellavista,38.954376
True,360,WHITE,Sopraquota 900,Rosset,,BOTTLE,2020,9000,3270,0,360,Glas Preis: 14.0,True,wine_01hawwcwr6b204zc3x8yzvejnt,WHITE,Sopraquota 900,Rosset,48.25287
True,361,WHITE,Chardonnay,Monteverro,,BOTTLE,2021,15200,6890,2,361,Glas Preis: 25.0Pressen der ganzen Beeren. Natürliche Gärung. Ausbau,False,wine_01gzr4kt10g9hzyrx660tfc373,WHITE,Chardonnay,Monteverro,34.87988
True,361,WHITE,Chardonnay,Monteverro,,BOTTLE,2018,15200,6890,1,361,Glas Preis: 25.0Pressen der ganzen Beeren. Natürliche Gärung. Ausbau,True,wine_01gzr4kt10g9hzyrx660tfc373,WHITE,Chardonnay,Monteverro,34.879868
True,362,WHITE,Solosole Bolgheri Vermentino,Tenuta al Tesoro,,BOTTLE,2017,8400,3070,16,362,Glas Preis: 14.0,True,wine_01gzr4kte8m02p84bz251s0b43,WHITE,Solosole Vermentino,Poggio Al Tesoro,43.892654
True,363,WHITE,Viognier Ars Magna,Omina Romana,,BOTTLE,2020,9900,3590,3,363,Glas Preis: 16.0,True,wine_01h0r2ppgy0q5zghjfy76rcc7w,WHITE,Ars Magna Viognier,Ômina Romana,60.875664
True,367,WHITE,"Verdicchio Jesi Classico Superiore ""Il Coroncino""",Coroncino,,BOTTLE,2013,3200,780,2,367,Glas Preis: 5.012 Monate im Stahl.,True,wine_01h0qzm0e3awe4av0jb86bjeat,WHITE,Il Coroncino,Coroncino,49.51818
True,368,WHITE,Massaccio Verdicchio Superiore,fazi battaglia,,BOTTLE,2016,3300,0,3,368,Glas Preis: 5.0,True,wine_01gzr4ksq0q44yr5y9kn5kcr0n,WHITE,Massaccio Verdicchio dei Castelli di Jesi Classico Superiore,Fazi Battaglia,55.757233
True,370,WHITE,Chardonnay,Planeta,,BOTTLE,2014,5500,1620,3,370,Glas Preis: 9.0Ausbau,True,wine_01gzr4kssa9r4724pyjcx85vrp,WHITE,Chardonnay,Planeta,29.727016
True,377,WHITE,Grüner Veltliner Federspiel Rotes Tor,Hirtzberger,,BOTTLE,2021,8100,2500,3,377,Glas Preis: 13.0,True,wine_01gzr4ksyfrz0kkpxwekfvjsny,WHITE,Grüner Veltliner Federspiel Rotes Tor,Franz Hirtzberger,45.530285
True,378,WHITE,Grüner Veltliner Smaragd Hochrain,Rudi Pichler,,BOTTLE,2021,9800,3550,0,378,"Glas Preis: 16.06 Jahre im Barrique. Nicht Filtriert. 4 Generation. einziges Spanisches Weingut, dass eigene Fässer aus amerikanischer Eiche produziert ( nur eigengebrauch).",False,wine_01gzr4ksydmq9jjdsa7ddcbexy,WHITE,Wösendorfer Hochrain Grüner Veltliner Smaragd,Rudi Pichler,59.086166
True,379,WHITE,Grüner Veltliner Steinertal Smaragd,Alzinger,,BOTTLE,2016,8800,3200,0,379,Glas Preis: 14.0,False,wine_01havwefgx6bqq6j888e9qrfqr,WHITE,Smaragd Steinertal Grüner Veltliner,Alzinger,49.179207
True,380,WHITE,Grüner Veltliner Smaragd Ried Loibenberg,E. Knoll,,BOTTLE,2019,9200,3350,1,380,Glas Preis: 15.0,True,wine_01h0sq48v8tvbk96x9pr0a2gsm,WHITE,Ried Loibenberg Loibner Grüner Veltliner Smaragd,Weingut Knoll,41.543022
True,381,WHITE,Grüner Veltliner Smaragd Ried Loibenberg,E. Knoll,,BOTTLE,2008,13800,6250,2,381,Glas Preis: 22.0,True,wine_01h0sq48v8tvbk96x9pr0a2gsm,WHITE,Ried Loibenberg Loibner Grüner Veltliner Smaragd,Weingut Knoll,41.543022
True,382,WHITE,Grüner Veltliner Grub,Hirsch,,BOTTLE,2019,8800,3190,3,382,Glas Preis: 14.0,True,wine_01havwefgz8hr55kkvjh2c85h5,WHITE,Ried Grub Grüner Veltliner,Hirsch,42.14598
True,383,WHITE,Grüner Veltliner Langenloiser Alter Reben,Bründlmayr,,BOTTLE,2020,10500,3800,5,383,Glas Preis: 17.0,True,wine_01h0my5t2qf5wpn2x92kxv6z3z,WHITE,Langenloiser Alte Reben Grüner Veltliner,Weingut Bründlmayer,42.707626
True,384,WHITE,Grüner Veltliner Alte Reben,Nigl,,BOTTLE,2012,4800,1380,1,384,Glas Preis: 7.0600-750m.ü.M. Gärbehälter,True,wine_01havwefgwfmgad6czwyn7f7s8,WHITE,Alte Reben Grüner Veltliner,Nigl,45.031387
True,385,WHITE,Grüner Veltliner Kalkvogel GV,Zillinger,,BOTTLE,2020,7700,2810,5,385,,True,wine_01gzr4ks7ffrpcxg01cdarec6f,WHITE,Grüner Veltliner,Johannes Zillinger,31.528128
True,386,WHITE,Grüner Veltliner Radikal GV,Zillinger,,BOTTLE,2019,10500,4790,6,386,,True,wine_01gzr4ks7dk8kjdh5vpw5rxrn8,WHITE,Radikal Grüner Veltliner,Herbert Zillinger,40.756516
True,388,WHITE,Riesling Steinterassen Federspiel,Hirtzberger,,BOTTLE,2019,8000,2900,2,388,Glas Preis: 13.0,True,wine_01gzr4ksyf81knzd98am8ry24p,WHITE,Steinterrassen - Riesling Federspiel,Franz Hirtzberger,42.2924
True,388,WHITE,Riesling Steinterassen Federspiel,Hirtzberger,,BOTTLE,2022,8000,2900,1,388,Glas Preis: 13.0,False,wine_01gzr4ksyf81knzd98am8ry24p,WHITE,Steinterrassen - Riesling Federspiel,Franz Hirtzberger,42.292416
True,39,,Buvoli Tre Extra Brut Extra Brut,Buvoli,,BOTTLE,0,6300,1889,4,39,Glas Preis: 10.0,True,wine_01j52tf6qgrmvye5ecvyz5m4s5,SPARKLING,Tre Extra Brut,Buvoli,48.315773
True,390,WHITE,Riesling Smaragd Achleiten,Domäne Wachau,,BOTTLE,2016,7000,2150,2,390,Glas Preis: 11.0,True,wine_01havweedwf7102y9zampvck92,WHITE,Riesling Smaragd Achleiten,Domäne Wachau,45.575012
True,391,WHITE,Riesling Smaragd Ried Kellerberg,E. Knoll,,BOTTLE,2022,11800,4300,6,391,Glas Preis: 19.0,True,wine_01h0qzm05kpt2dhcqf3rxj0fmj,WHITE,Ried Kellerberg Dürnsteiner Riesling Smaragd,Weingut Knoll,38.10254
True,392,WHITE,Riesling - Kamptaler Terrassen,Bründlmayr,,BOTTLE,2021,4900,1295,3,392,,True,wine_01j8je6b58mr7k6waffsj7ayvt,WHITE,Grüner Veltliner Kamptal Terrassen,Weingut Bründlmayer,30.933228
True,393,WHITE,Riesling - Zöbinger Heiligenstein Lyra,Bründlmayr,,BOTTLE,2016,12000,4350,1,393,,True,wine_01h0sq48xv7pt26yn90g18avbp,WHITE,Zöbinger Heiligenstein Lyra Riesling,Weingut Bründlmayer,45.048172
True,394,WHITE,Sauvignon Grassnitzberg,Tement,,BOTTLE,2019,8400,2590,2,394,Glas Preis: 13.0Ausbau,True,wine_01gzr4kt17kpfd67e7aa37c9hk,WHITE,Reserve Grassnitzberg,Tement,35.423416
True,394,WHITE,Sauvignon Grassnitzberg,Tement,,BOTTLE,2020,8400,2590,1,394,Glas Preis: 13.0Ausbau,False,wine_01gzr4kt17kpfd67e7aa37c9hk,WHITE,Reserve Grassnitzberg,Tement,35.423428
True,395,WHITE,Sauvignon Blanc Klausen,Neumeister,,BOTTLE,2012,5400,1610,2,395,"Glas Preis: 9.0340m.ü.M. Rebalter; 10-25 Jahre. Gärung; Kaltmazeration 18-24h, fermentation im grossen Holz. Ausbau; 8 Monate im Holz auf der Hefe.",True,wine_01j52tes4jbyc5bsr9nesfkc08,ROSE_SPARKLING,Ried Klausen Sauvignon Blanc,Neumeister,41.09715
True,4,,RED MOON,,,BOTTLE,0,0,0,5,4,,True,wine_01j8j8x5zmh39gy4ryb1s8b256,ROSE,Blushing Moon,Silver Moon,24.795925
True,40,,Bisol Crede Prosecco DOCG Brut,Bisol,,BOTTLE,0,4300,1090,1,40,Glas Preis: 7.0,True,wine_01gzr4ksfb2ekby449rwr02xcj,SPARKLING,Crede Valdobbiadene Prosecco Superiore Brut,Bisol,40.055172
True,401,WHITE,Riesling Steinreich,Clüsserath,,BOTTLE,2018,7600,2350,1,401,Glas Preis: 12.0,True,wine_01gzr4ksys8b9f363gy07d0vw1,WHITE,Steinreich Riesling,Ansgar Clüsserath,35.139107
True,401,WHITE,Riesling Steinreich,Clüsserath,,BOTTLE,2019,7600,2350,1,401,Glas Preis: 12.0,False,wine_01gzr4ksys8b9f363gy07d0vw1,WHITE,Steinreich Riesling,Ansgar Clüsserath,35.139122
True,401,WHITE,Riesling Steinreich,Clüsserath,,BOTTLE,2021,7600,2350,1,401,Glas Preis: 12.0,False,wine_01gzr4ksys8b9f363gy07d0vw1,WHITE,Steinreich Riesling,Ansgar Clüsserath,35.139122
True,403,WHITE,Red Slate Dry (=Rotschiefer) QbA,Dr. Loosen,,BOTTLE,2022,4600,1185,3,403,,True,wine_01h4pmmh3czp4v6e2690sn5s17,WHITE,Riesling Red Slate Dry,Dr. Loosen,36.237846
True,404,WHITE,Riesling Schieferterrassen,Heymann-Löwenstein,,BOTTLE,2019,7800,2390,3,404,Glas Preis: 12.0,True,wine_01gzr4kszd4k5wk1y6adakyt3h,WHITE,Riesling Schieferterrassen,Heymann-Löwenstein,49.897114
True,405,WHITE,Graacher Domprobst GG,Dr. Loosen,,BOTTLE,2021,8900,3250,2,405,,True,wine_01h4pmmfxpzx7gqn4dtvmje1n2,WHITE,Graacher Domprobst Riesling GG,Dr. Loosen,45.797737
